state,areaName,countyName,medianProperty,costOfLiving,medianHHIncome,rent1Bed,rent4bed,costOfGroceries,population,hu2010,geoID,fips2010,fipsTxt
TX,"Bell County, TX",Bell County,130900,91.2,51993,613,1435,90.2,310235,125470,05000US48027,4802799999,48027
TX,"Bexar County, TX",Bexar County,134400,91.2,53170,853,1708,90.2,1714773,662872,05000US48029,4802999999,48029
TX,"Blanco County, TX",Blanco County,192000,91.2,57634,681,1588,90.2,10497,5532,05000US48031,4803199999,48031
TX,"Borden County, TX",Borden County,103800,91.2,60306,629,1239,90.2,641,385,05000US48033,4803399999,48033
TX,"Bosque County, TX",Bosque County,95000,91.2,47636,579,1049,90.2,18212,9623,05000US48035,4803599999,48035
TX,"Bowie County, TX",Bowie County,103900,91.2,45455,665,1249,90.2,92565,38493,05000US48037,4803799999,48037
TX,"Brazoria County, TX",Brazoria County,157100,91.2,74510,1020,2106,90.2,313166,118336,05000US48039,4803999999,48039
TX,"Brazos County, TX",Brazos County,164600,91.2,42279,802,1698,90.2,194851,77700,05000US48041,4804199999,48041
TX,"Brewster County, TX",Brewster County,117500,91.2,43055,633,1147,90.2,9232,5383,05000US48043,4804399999,48043
TX,"Briscoe County, TX",Briscoe County,63800,91.2,43376,553,1090,90.2,1637,953,05000US48045,4804599999,48045
TX,"Brooks County, TX",Brooks County,57000,91.2,27703,553,1090,90.2,7223,3239,05000US48047,4804799999,48047
TX,"Brown County, TX",Brown County,91000,91.2,43770,626,1173,90.2,38106,18287,05000US48049,4804999999,48049
TX,"Burleson County, TX",Burleson County,98500,91.2,48533,802,1698,90.2,17187,8832,05000US48051,4805199999,48051
TX,"Burnet County, TX",Burnet County,163800,91.2,55919,761,1539,90.2,42750,20870,05000US48053,4805399999,48053
TX,"Caldwell County, TX",Caldwell County,119400,91.2,49598,1104,2178,90.2,38066,13759,05000US48055,4805599999,48055
TX,"Calhoun County, TX",Calhoun County,111500,91.2,52916,739,1546,90.2,21381,11410,05000US48057,4805799999,48057
TX,"Callahan County, TX",Callahan County,73200,91.2,45727,642,1405,90.2,13544,6549,05000US48059,4805999999,48059
TX,"Cameron County, TX",Cameron County,79900,91.2,36587,564,1119,90.2,406220,141924,05000US48061,4806199999,48061
TX,"Camp County, TX",Camp County,80300,91.2,41937,643,1154,90.2,12401,5656,05000US48063,4806399999,48063
TX,"Carson County, TX",Carson County,99200,91.2,62573,665,1327,90.2,6182,2784,05000US48065,4806599999,48065
TX,"Cass County, TX",Cass County,85500,91.2,40597,524,1220,90.2,30464,14379,05000US48067,4806799999,48067
TX,"Castro County, TX",Castro County,70400,91.2,45229,634,1228,90.2,8062,3166,05000US48069,4806999999,48069
TX,"Chambers County, TX",Chambers County,158700,91.2,80279,936,1982,90.2,35096,13291,05000US48071,4807199999,48071
TX,"Cherokee County, TX",Cherokee County,89300,91.2,39407,593,1114,90.2,50845,20859,05000US48073,4807399999,48073
TX,"Childress County, TX",Childress County,73200,91.2,39140,681,1223,90.2,7041,2883,05000US48075,4807599999,48075
TX,"Clay County, TX",Clay County,82300,91.2,49171,659,1499,90.2,10752,5150,05000US48077,4807799999,48077
TX,"Cochran County, TX",Cochran County,33000,91.2,39900,525,1090,90.2,3127,1360,05000US48079,4807999999,48079
TX,"Coke County, TX",Coke County,74000,91.2,41529,568,1120,90.2,3320,2667,05000US48081,4808199999,48081
TX,"Coleman County, TX",Coleman County,63800,91.2,42258,524,949,90.2,8895,5543,05000US48083,4808399999,48083
TX,"Collin County, TX",Collin County,240700,91.2,90382,948,2004,90.2,782341,300960,05000US48085,4808599999,48085
TX,"Collingsworth County, TX",Collingsworth County,57600,91.2,37389,629,1239,90.2,3057,1616,05000US48087,4808799999,48087
TX,"Colorado County, TX",Colorado County,106200,91.2,48161,546,1228,90.2,20874,10527,05000US48089,4808999999,48089
TX,"Comal County, TX",Comal County,227000,91.2,76296,853,1708,90.2,108472,47108,05000US48091,4809199999,48091
TX,"Comanche County, TX",Comanche County,79400,91.2,40052,573,1090,90.2,13974,7223,05000US48093,4809399999,48093
TX,"Concho County, TX",Concho County,100800,91.2,39622,629,1239,90.2,4087,1637,05000US48095,4809599999,48095
TX,"Cooke County, TX",Cooke County,134000,91.2,59243,652,1162,90.2,38437,16606,05000US48097,4809799999,48097
TX,"Coryell County, TX",Coryell County,103400,91.2,50122,613,1435,90.2,75388,25178,05000US48099,4809999999,48099
TX,"Cottle County, TX",Cottle County,42600,91.2,34605,712,1403,90.2,1505,968,05000US48101,4810199999,48101
TX,"Crane County, TX",Crane County,77800,91.2,57408,560,1104,90.2,4375,1632,05000US48103,4810399999,48103
TX,"Crockett County, TX",Crockett County,76600,91.2,46556,553,1090,90.2,3719,1866,05000US48105,4810599999,48105
TX,"Crosby County, TX",Crosby County,56100,91.2,35136,733,1578,90.2,6059,2902,05000US48107,4810799999,48107
TX,"Culberson County, TX",Culberson County,60100,91.2,36663,629,1239,90.2,2398,1137,05000US48109,4810999999,48109
TX,"Dallam County, TX",Dallam County,79000,91.2,48470,705,1267,90.2,6703,2827,05000US48111,4811199999,48111
TX,"Dallas County, TX",Dallas County,138600,91.2,54429,948,2004,90.2,2368139,943257,05000US48113,4811399999,48113
TX,"Dawson County, TX",Dawson County,62200,91.2,41073,536,1090,90.2,13833,5220,05000US48115,4811599999,48115
TX,"Deaf Smith County, TX",Deaf Smith County,87400,91.2,43944,617,1118,90.2,19372,7077,05000US48117,4811799999,48117
TX,"Delta County, TX",Delta County,71200,91.2,41266,539,1193,90.2,5231,2458,05000US48119,4811999999,48119
TX,"Denton County, TX",Denton County,212200,91.2,80841,948,2004,90.2,662614,256139,05000US48121,4812199999,48121
TX,"DeWitt County, TX",DeWitt County,104300,91.2,46915,583,1214,90.2,20097,9176,05000US48123,4812399999,48123
TX,"Dickens County, TX",Dickens County,50700,91.2,38239,607,1090,90.2,2444,1282,05000US48125,4812599999,48125
TX,"Dimmit County, TX",Dimmit County,61300,91.2,38275,629,1239,90.2,9996,4350,05000US48127,4812799999,48127
TX,"Donley County, TX",Donley County,66400,91.2,38777,524,1090,90.2,3677,2142,05000US48129,4812999999,48129
TX,"Duval County, TX",Duval County,48400,91.2,34777,654,1289,90.2,11782,5523,05000US48131,4813199999,48131
TX,"Eastland County, TX",Eastland County,58800,91.2,37789,526,952,90.2,18583,10258,05000US48133,4813399999,48133
TX,"Ector County, TX",Ector County,112300,91.2,53474,943,1931,90.2,137130,53027,05000US48135,4813599999,48135
TX,"Edwards County, TX",Edwards County,73100,91.2,36539,629,1239,90.2,2002,1606,05000US48137,4813799999,48137
TX,"Ellis County, TX",Ellis County,150300,91.2,69448,948,2004,90.2,149610,54365,05000US48139,4813999999,48139
TX,"El Paso County, TX",El Paso County,114700,91.2,42048,743,1554,90.2,800647,270307,05000US48141,4814199999,48141
TX,"Erath County, TX",Erath County,127100,91.2,43787,691,1128,90.2,37890,16987,05000US48143,4814399999,48143
TX,"Falls County, TX",Falls County,65200,91.2,38559,540,1163,90.2,17866,7724,05000US48145,4814599999,48145
TX,"Fannin County, TX",Fannin County,94500,91.2,46347,598,1296,90.2,33915,14191,05000US48147,4814799999,48147
TX,"Fayette County, TX",Fayette County,154700,91.2,53776,605,1225,90.2,24554,13868,05000US48149,4814999999,48149
TX,"Fisher County, TX",Fisher County,62700,91.2,46247,553,1090,90.2,3974,2212,05000US48151,4815199999,48151
TX,"Floyd County, TX",Floyd County,57900,91.2,40536,609,1089,90.2,6446,3004,05000US48153,4815399999,48153
TX,"Foard County, TX",Foard County,48600,91.2,36056,553,1090,90.2,1336,789,05000US48155,4815599999,48155
TX,"Fort Bend County, TX",Fort Bend County,217600,91.2,90972,936,1982,90.2,585375,197030,05000US48157,4815799999,48157
TX,"Franklin County, TX",Franklin County,116600,91.2,44202,576,1279,90.2,10605,5770,05000US48159,4815999999,48159
TX,"Freestone County, TX",Freestone County,82500,91.2,45681,586,1231,90.2,19816,9265,05000US48161,4816199999,48161
TX,"Frio County, TX",Frio County,71900,91.2,39193,553,1295,90.2,17217,5846,05000US48163,4816399999,48163
TX,"Gaines County, TX",Gaines County,102400,91.2,51910,556,1233,90.2,17526,6301,05000US48165,4816599999,48165
TX,"Galveston County, TX",Galveston County,161100,91.2,64155,936,1982,90.2,291309,132492,05000US48167,4816799999,48167
TX,"Garza County, TX",Garza County,83300,91.2,44210,553,1228,90.2,6461,2237,05000US48169,4816999999,48169
TX,"Gillespie County, TX",Gillespie County,254500,91.2,58787,775,1543,90.2,24837,12778,05000US48171,4817199999,48171
TX,"Glasscock County, TX",Glasscock County,191500,91.2,71360,629,1239,90.2,1226,580,05000US48173,4817399999,48173
TX,"Goliad County, TX",Goliad County,124700,91.2,55264,792,1333,90.2,7210,3710,05000US48175,4817599999,48175
TX,"Gonzales County, TX",Gonzales County,98800,91.2,45491,548,1140,90.2,19807,8794,05000US48177,4817799999,48177
TX,"Gray County, TX",Gray County,73700,91.2,47828,630,1231,90.2,22535,10158,05000US48179,4817999999,48179
TX,"Grayson County, TX",Grayson County,110000,91.2,51808,724,1383,90.2,120877,53727,05000US48181,4818199999,48181
TX,"Gregg County, TX",Gregg County,125700,91.2,45594,794,1476,90.2,121730,49514,05000US48183,4818399999,48183
TX,"Grimes County, TX",Grimes County,105800,91.2,50891,583,1056,90.2,26604,10917,05000US48185,4818599999,48185
TX,"Guadalupe County, TX",Guadalupe County,169200,91.2,67683,853,1708,90.2,131533,50015,05000US48187,4818799999,48187
TX,"Hale County, TX",Hale County,77700,91.2,40152,596,1115,90.2,36273,13541,05000US48189,4818999999,48189
TX,"Hall County, TX",Hall County,47800,91.2,30971,581,1090,90.2,3353,1943,05000US48191,4819199999,48191
TX,"Hamilton County, TX",Hamilton County,102300,91.2,45718,577,1200,90.2,8517,4566,05000US48193,4819399999,48193
TX,"Hansford County, TX",Hansford County,89400,91.2,57832,567,1164,90.2,5613,2338,05000US48195,4819599999,48195
TX,"Hardeman County, TX",Hardeman County,38400,91.2,35521,572,1190,90.2,4139,2417,05000US48197,4819799999,48197
TX,"Hardin County, TX",Hardin County,105100,91.2,60692,749,1295,90.2,54635,22597,05000US48199,4819999999,48199
TX,"Harris County, TX",Harris County,145600,91.2,56415,936,1982,90.2,4092459,1598698,05000US48201,4820199999,48201
TX,"Harrison County, TX",Harrison County,110100,91.2,47181,709,1190,90.2,65631,27704,05000US48203,4820399999,48203
TX,"Hartley County, TX",Hartley County,148200,91.2,70121,725,1303,90.2,6062,1946,05000US48205,4820599999,48205
TX,"Haskell County, TX",Haskell County,49200,91.2,34653,607,1090,90.2,5899,3443,05000US48207,4820799999,48207
TX,"Hays County, TX",Hays County,195800,91.2,64864,1104,2178,90.2,157107,59417,05000US48209,4820999999,48209
TX,"Hemphill County, TX",Hemphill County,127600,91.2,74856,607,1228,90.2,3807,1629,05000US48211,4821199999,48211
TX,"Henderson County, TX",Henderson County,94100,91.2,43425,669,1312,90.2,78532,39595,05000US48213,4821399999,48213
TX,"Hidalgo County, TX",Hidalgo County,81400,91.2,35928,619,1176,90.2,774769,248287,05000US48215,4821599999,48215
TX,"Hill County, TX",Hill County,89100,91.2,47338,595,1102,90.2,35089,16118,05000US48217,4821799999,48217
TX,"Hockley County, TX",Hockley County,80800,91.2,46856,643,1337,90.2,22935,9293,05000US48219,4821999999,48219
TX,"Hood County, TX",Hood County,162600,91.2,57346,822,1748,90.2,51182,24951,05000US48221,4822199999,48221
TX,"Hopkins County, TX",Hopkins County,96300,91.2,46582,625,1270,90.2,35161,15029,05000US48223,4822399999,48223
TX,"Houston County, TX",Houston County,77400,91.2,34587,584,1066,90.2,23732,11532,05000US48225,4822599999,48225
TX,"Howard County, TX",Howard County,81800,91.2,51863,701,1301,90.2,35012,13124,05000US48227,4822799999,48227
TX,"Hudspeth County, TX",Hudspeth County,44300,91.2,35252,715,1495,90.2,3476,1527,05000US48229,4822999999,48229
TX,"Hunt County, TX",Hunt County,96400,91.2,51827,948,2004,90.2,86129,36704,05000US48231,4823199999,48231
TX,"Hutchinson County, TX",Hutchinson County,72800,91.2,53936,622,1417,90.2,22150,10629,05000US48233,4823399999,48233
TX,"Irion County, TX",Irion County,153000,91.2,67249,744,1552,90.2,1599,856,05000US48235,4823599999,48235
TX,"Jack County, TX",Jack County,77700,91.2,46975,768,1318,90.2,9044,4095,05000US48237,4823799999,48237
TX,"Jackson County, TX",Jackson County,89900,91.2,53143,710,1287,90.2,14075,6590,05000US48239,4823999999,48239
TX,"Jasper County, TX",Jasper County,89300,91.2,44909,635,1150,90.2,35710,16798,05000US48241,4824199999,48241
TX,"Jeff Davis County, TX",Jeff Davis County,112100,91.2,46688,872,1523,90.2,2342,1613,05000US48243,4824399999,48243
TX,"Jefferson County, TX",Jefferson County,99500,91.2,46198,749,1295,90.2,252273,104424,05000US48245,4824599999,48245
TX,"Jim Hogg County, TX",Jim Hogg County,65500,91.2,33784,583,1090,90.2,5300,2441,05000US48247,4824799999,48247
TX,"Jim Wells County, TX",Jim Wells County,73300,91.2,40056,683,1237,90.2,40838,16147,05000US48249,4824999999,48249
TX,"Johnson County, TX",Johnson County,124500,91.2,59809,892,1971,90.2,150934,56719,05000US48251,4825199999,48251
TX,"Jones County, TX",Jones County,73200,91.2,40931,642,1405,90.2,20202,7422,05000US48253,4825399999,48253
TX,"Karnes County, TX",Karnes County,90000,91.2,47608,595,1136,90.2,14824,5650,05000US48255,4825599999,48255
TX,"Kaufman County, TX",Kaufman County,141500,91.2,62363,948,2004,90.2,103350,38322,05000US48257,4825799999,48257
TX,"Kendall County, TX",Kendall County,285900,91.2,83805,954,2112,90.2,33410,14055,05000US48259,4825999999,48259
TX,"Kent County, TX",Kent County,72900,91.2,45123,553,1090,90.2,808,552,05000US48263,4826399999,48263
TX,"Kerr County, TX",Kerr County,162600,91.2,50461,774,1211,90.2,49625,23831,05000US48265,4826599999,48265
TX,"Kimble County, TX",Kimble County,114900,91.2,40118,633,1248,90.2,4607,3371,05000US48267,4826799999,48267
TX,"King County, TX",King County,72200,91.2,59142,814,1605,90.2,286,186,05000US48269,4826999999,48269
TX,"Kinney County, TX",Kinney County,72700,91.2,40612,600,1248,90.2,3598,1940,05000US48271,4827199999,48271
TX,"Kleberg County, TX",Kleberg County,86600,91.2,44106,670,1483,90.2,32061,12787,05000US48273,4827399999,48273
TX,"Knox County, TX",Knox County,43300,91.2,37586,553,1090,90.2,3719,2044,05000US48275,4827599999,48275
TX,"Lamar County, TX",Lamar County,86300,91.2,41887,670,1390,90.2,49793,22481,05000US48277,4827799999,48277
TX,"Lamb County, TX",Lamb County,65700,91.2,37846,589,979,90.2,13977,6128,05000US48279,4827999999,48279
TX,"Lampasas County, TX",Lampasas County,138700,91.2,52637,543,1258,90.2,19677,8718,05000US48281,4828199999,48281
TX,"La Salle County, TX",La Salle County,63500,91.2,39926,625,1231,90.2,6886,2746,05000US48283,4828399999,48283
TX,"Lavaca County, TX",Lavaca County,131000,91.2,48975,550,1143,90.2,19263,10344,05000US48285,4828599999,48285
TX,"Lee County, TX",Lee County,127000,91.2,51768,648,1278,90.2,16612,7499,05000US48287,4828799999,48287
TX,"Leon County, TX",Leon County,99600,91.2,44891,550,1089,90.2,16801,9509,05000US48289,4828999999,48289
TX,"Liberty County, TX",Liberty County,89100,91.2,48592,936,1982,90.2,75643,28759,05000US48291,4829199999,48291
TX,"Limestone County, TX",Limestone County,83200,91.2,39382,647,1171,90.2,23384,10536,05000US48293,4829399999,48293
TX,"Lipscomb County, TX",Lipscomb County,95300,91.2,54180,646,1011,90.2,3302,1512,05000US48295,4829599999,48295
TX,"Live Oak County, TX",Live Oak County,84900,91.2,51953,558,1228,90.2,11531,6065,05000US48297,4829799999,48297
TX,"Llano County, TX",Llano County,169200,91.2,48135,674,1356,90.2,19301,14280,05000US48299,4829999999,48299
TX,"Lubbock County, TX",Lubbock County,117100,91.2,48587,733,1578,90.2,278831,115064,05000US48303,4830399999,48303
TX,"Lynn County, TX",Lynn County,70600,91.2,39869,650,1016,90.2,5915,2676,05000US48305,4830599999,48305
TX,"McCulloch County, TX",McCulloch County,75800,91.2,40125,536,1090,90.2,8283,4302,05000US48307,4830799999,48307
TX,"McLennan County, TX",McLennan County,118200,91.2,46662,680,1465,90.2,234906,95124,05000US48309,4830999999,48309
TX,"McMullen County, TX",McMullen County,78100,91.2,67249,629,1239,90.2,707,485,05000US48311,4831199999,48311
TX,"Madison County, TX",Madison County,103900,91.2,42429,612,1109,90.2,13664,5096,05000US48313,4831399999,48313
TX,"Marion County, TX",Marion County,89600,91.2,34919,553,1228,90.2,10546,6218,05000US48315,4831599999,48315
TX,"Martin County, TX",Martin County,108900,91.2,58760,558,963,90.2,4799,1852,05000US48317,4831799999,48317
TX,"Mason County, TX",Mason County,136600,91.2,44818,911,1796,90.2,4012,2733,05000US48319,4831999999,48319
TX,"Matagorda County, TX",Matagorda County,98700,91.2,46324,684,1384,90.2,36702,18801,05000US48321,4832199999,48321
TX,"Maverick County, TX",Maverick County,93100,91.2,35654,614,1194,90.2,54258,17462,05000US48323,4832399999,48323
TX,"Medina County, TX",Medina County,126000,91.2,51304,609,1427,90.2,46006,17991,05000US48325,4832599999,48325
TX,"Menard County, TX",Menard County,56300,91.2,34839,607,1197,90.2,2242,1702,05000US48327,4832799999,48327
TX,"Midland County, TX",Midland County,175700,91.2,68729,1098,1933,90.2,136872,54351,05000US48329,4832999999,48329
TX,"Milam County, TX",Milam County,82400,91.2,42302,589,1353,90.2,24757,11305,05000US48331,4833199999,48331
TX,"Mills County, TX",Mills County,123100,91.2,43540,524,1090,90.2,4936,2846,05000US48333,4833399999,48333
TX,"Mitchell County, TX",Mitchell County,60800,91.2,41262,541,1125,90.2,9403,4064,05000US48335,4833599999,48335
TX,"Montague County, TX",Montague County,93000,91.2,46237,693,1394,90.2,19719,10131,05000US48337,4833799999,48337
TX,"Montgomery County, TX",Montgomery County,190000,91.2,72506,936,1982,90.2,455746,177647,05000US48339,4833999999,48339
TX,"Moore County, TX",Moore County,98200,91.2,52344,633,1331,90.2,21904,7881,05000US48341,4834199999,48341
TX,"Morris County, TX",Morris County,77000,91.2,38255,576,1228,90.2,12934,6024,05000US48343,4834399999,48343
TX,"Motley County, TX",Motley County,55200,91.2,37464,553,1090,90.2,1210,779,05000US48345,4834599999,48345
TX,"Nacogdoches County, TX",Nacogdoches County,114300,91.2,38099,739,1473,90.2,64524,27406,05000US48347,4834799999,48347
TX,"Navarro County, TX",Navarro County,83800,91.2,44111,659,1252,90.2,47735,20234,05000US48349,4834999999,48349
TX,"Newton County, TX",Newton County,72300,91.2,41388,571,979,90.2,14445,7142,05000US48351,4835199999,48351
TX,"Nolan County, TX",Nolan County,65400,91.2,40969,573,1126,90.2,15216,7152,05000US48353,4835399999,48353
TX,"Nueces County, TX",Nueces County,116600,91.2,53562,846,1628,90.2,340223,141033,05000US48355,4835599999,48355
TX,"Ochiltree County, TX",Ochiltree County,91800,91.2,61194,691,1375,90.2,10223,4062,05000US48357,4835799999,48357
TX,"Oldham County, TX",Oldham County,81100,91.2,54212,678,1354,90.2,2052,841,05000US48359,4835999999,48359
TX,"Orange County, TX",Orange County,101500,91.2,53611,749,1295,90.2,81837,35313,05000US48361,4836199999,48361
TX,"Palo Pinto County, TX",Palo Pinto County,87000,91.2,43589,606,1238,90.2,28111,15214,05000US48363,4836399999,48363
TX,"Panola County, TX",Panola County,92900,91.2,47780,557,1233,90.2,23796,10920,05000US48365,4836599999,48365
TX,"Parker County, TX",Parker County,170100,91.2,67735,892,1971,90.2,116927,46628,05000US48367,4836799999,48367
TX,"Parmer County, TX",Parmer County,83600,91.2,48344,609,1093,90.2,10269,3799,05000US48369,4836999999,48369
TX,"Pecos County, TX",Pecos County,69800,91.2,45414,662,1276,90.2,15507,5585,05000US48371,4837199999,48371
TX,"Polk County, TX",Polk County,84600,91.2,43014,584,1295,90.2,45413,22683,05000US48373,4837399999,48373
TX,"Potter County, TX",Potter County,88700,91.2,41563,665,1327,90.2,121073,47271,05000US48375,4837599999,48375
TX,"Presidio County, TX",Presidio County,61600,91.2,32742,607,1090,90.2,7818,3825,05000US48377,4837799999,48377
TX,"Rains County, TX",Rains County,95500,91.2,47354,592,1154,90.2,10914,5269,05000US48379,4837999999,48379
TX,"Randall County, TX",Randall County,151800,91.2,65795,665,1327,90.2,120725,51587,05000US48381,4838199999,48381
TX,"Reagan County, TX",Reagan County,85000,91.2,67308,690,1239,90.2,3367,1372,05000US48383,4838399999,48383
TX,"Real County, TX",Real County,110600,91.2,36744,630,1131,90.2,3309,2599,05000US48385,4838599999,48385
TX,"Red River County, TX",Red River County,62700,91.2,36352,532,1107,90.2,12860,6826,05000US48387,4838799999,48387
TX,"Reeves County, TX",Reeves County,44400,91.2,40092,590,1162,90.2,13783,4640,05000US48389,4838999999,48389
TX,"Refugio County, TX",Refugio County,77100,91.2,45366,671,1204,90.2,7383,3726,05000US48391,4839199999,48391
TX,"Roberts County, TX",Roberts County,119500,91.2,75816,629,1239,90.2,929,439,05000US48393,4839399999,48393
TX,"Robertson County, TX",Robertson County,99900,91.2,42680,802,1698,90.2,16622,8484,05000US48395,4839599999,48395
TX,"Rockwall County, TX",Rockwall County,206700,91.2,97484,948,2004,90.2,78337,27939,05000US48397,4839799999,48397
TX,"Runnels County, TX",Runnels County,75600,91.2,40112,535,968,90.2,10501,5298,05000US48399,4839999999,48399
TX,"Rusk County, TX",Rusk County,107800,91.2,46421,614,1111,90.2,53330,21191,05000US48401,4840199999,48401
TX,"Sabine County, TX",Sabine County,80700,91.2,38451,597,1242,90.2,10834,7988,05000US48403,4840399999,48403
TX,"San Augustine County, TX",San Augustine County,80200,91.2,36426,552,1148,90.2,8865,5342,05000US48405,4840599999,48405
TX,"San Jacinto County, TX",San Jacinto County,88000,91.2,45794,571,1057,90.2,26384,13187,05000US48407,4840799999,48407
TX,"San Patricio County, TX",San Patricio County,97800,91.2,51667,846,1628,90.2,64804,26521,05000US48409,4840999999,48409
TX,"San Saba County, TX",San Saba County,80500,91.2,39995,524,1090,90.2,6131,3177,05000US48411,4841199999,48411
TX,"Schleicher County, TX",Schleicher County,72300,91.2,47258,524,1090,90.2,3461,1489,05000US48413,4841399999,48413
TX,"Scurry County, TX",Scurry County,89400,91.2,50316,688,1494,90.2,16921,6963,05000US48415,4841599999,48415
TX,"Shackelford County, TX",Shackelford County,76400,91.2,55403,589,1228,90.2,3378,1754,05000US48417,4841799999,48417
TX,"Shelby County, TX",Shelby County,74900,91.2,37410,524,949,90.2,25448,11873,05000US48419,4841999999,48419
TX,"Sherman County, TX",Sherman County,82900,91.2,55761,607,949,90.2,3034,1252,05000US48421,4842199999,48421
TX,"Smith County, TX",Smith County,137600,91.2,52520,772,1448,90.2,209714,87309,05000US48423,4842399999,48423
TX,"Somervell County, TX",Somervell County,158900,91.2,56944,584,1244,90.2,8490,3674,05000US48425,4842599999,48425
TX,"Starr County, TX",Starr County,66600,91.2,26691,542,1090,90.2,60968,19526,05000US48427,4842799999,48427
TX,"Stephens County, TX",Stephens County,77500,91.2,42831,536,1112,90.2,9630,4938,05000US48429,4842999999,48429
TX,"Sterling County, TX",Sterling County,95100,91.2,60577,629,1239,90.2,1143,615,05000US48431,4843199999,48431
TX,"Stonewall County, TX",Stonewall County,53900,91.2,44225,629,1239,90.2,1490,928,05000US48433,4843399999,48433
TX,"Sutton County, TX",Sutton County,92100,91.2,54760,612,1100,90.2,4128,2031,05000US48435,4843599999,48435
TX,"Swisher County, TX",Swisher County,71900,91.2,38790,524,1090,90.2,7854,3221,05000US48437,4843799999,48437
TX,"Tarrant County, TX",Tarrant County,148100,91.2,61553,892,1971,90.2,1809034,714803,05000US48439,4843999999,48439
TX,"Taylor County, TX",Taylor County,107600,91.2,48215,642,1405,90.2,131506,55750,05000US48441,4844199999,48441
TX,"Terrell County, TX",Terrell County,64600,91.2,41114,644,1270,90.2,984,700,05000US48443,4844399999,48443
TX,"Terry County, TX",Terry County,65900,91.2,38910,571,1034,90.2,12651,4828,05000US48445,4844599999,48445
TX,"Throckmorton County, TX",Throckmorton County,64100,91.2,42876,553,1090,90.2,1641,1079,05000US48447,4844799999,48447
TX,"Titus County, TX",Titus County,97200,91.2,45324,588,1321,90.2,32334,12054,05000US48449,4844999999,48449
TX,"Tom Green County, TX",Tom Green County,116500,91.2,48221,744,1552,90.2,110224,46571,05000US48451,4845199999,48451
TX,"Travis County, TX",Travis County,253600,91.2,70068,1104,2178,90.2,1024266,441240,05000US48453,4845399999,48453
TX,"Trinity County, TX",Trinity County,78000,91.2,38973,618,1286,90.2,14585,8713,05000US48455,4845599999,48455
TX,"Tyler County, TX",Tyler County,81800,91.2,43617,596,1147,90.2,21766,10579,05000US48457,4845799999,48457
TX,"Upshur County, TX",Upshur County,96500,91.2,49015,794,1476,90.2,39309,16613,05000US48459,4845999999,48459
TX,"Upton County, TX",Upton County,61300,91.2,56335,607,1090,90.2,3355,1548,05000US48461,4846199999,48461
TX,"Uvalde County, TX",Uvalde County,78200,91.2,36913,641,1151,90.2,26405,10811,05000US48463,4846399999,48463
TX,"Val Verde County, TX",Val Verde County,93900,91.2,42104,598,1162,90.2,48879,18651,05000US48465,4846599999,48465
TX,"Van Zandt County, TX",Van Zandt County,105900,91.2,49751,622,1207,90.2,52579,22817,05000US48467,4846799999,48467
TX,"Victoria County, TX",Victoria County,124100,91.2,53659,792,1333,90.2,86793,35417,05000US48469,4846999999,48469
TX,"Walker County, TX",Walker County,123600,91.2,42709,818,1654,90.2,67861,24058,05000US48471,4847199999,48471
TX,"Waller County, TX",Waller County,153800,91.2,56407,936,1982,90.2,43205,15839,05000US48473,4847399999,48473
TX,"Ward County, TX",Ward County,82000,91.2,63809,661,1187,90.2,10658,4694,05000US48475,4847599999,48475
TX,"Washington County, TX",Washington County,156000,91.2,53157,815,1649,90.2,33718,15514,05000US48477,4847799999,48477
TX,"Webb County, TX",Webb County,110500,91.2,36718,659,1266,90.2,250304,73496,05000US48479,4847999999,48479
TX,"Wharton County, TX",Wharton County,107000,91.2,46097,661,1283,90.2,41280,17127,05000US48481,4848199999,48481
TX,"Wheeler County, TX",Wheeler County,86300,91.2,47476,677,1215,90.2,5410,2730,05000US48483,4848399999,48483
TX,"Wichita County, TX",Wichita County,91700,91.2,45071,659,1499,90.2,131500,55566,05000US48485,4848599999,48485
TX,"Wilbarger County, TX",Wilbarger County,71000,91.2,40955,567,1240,90.2,13535,6318,05000US48487,4848799999,48487
TX,"Willacy County, TX",Willacy County,49400,91.2,31225,553,1090,90.2,22134,7040,05000US48489,4848999999,48489
TX,"Williamson County, TX",Williamson County,209400,91.2,82370,1104,2178,90.2,422679,162773,05000US48491,4849199999,48491
TX,"Wilson County, TX",Wilson County,162300,91.2,66045,853,1708,90.2,42918,16766,05000US48493,4849399999,48493
TX,"Winkler County, TX",Winkler County,49700,91.2,53312,553,1090,90.2,7110,3027,05000US48495,4849599999,48495
TX,"Wise County, TX",Wise County,132700,91.2,57609,788,1404,90.2,59127,23781,05000US48497,4849799999,48497
TX,"Wood County, TX",Wood County,113800,91.2,47260,625,1395,90.2,41964,20861,05000US48499,4849999999,48499
TX,"Yoakum County, TX",Yoakum County,81000,91.2,57114,607,1090,90.2,7879,2978,05000US48501,4850199999,48501
TX,"Young County, TX",Young County,86300,91.2,52133,582,1054,90.2,18550,8622,05000US48503,4850399999,48503
TX,"Zapata County, TX",Zapata County,60100,91.2,34136,607,1090,90.2,14018,6203,05000US48505,4850599999,48505
TX,"Zavala County, TX",Zavala County,39800,91.2,25507,607,1090,90.2,11677,4283,05000US48507,4850799999,48507
UT,"Beaver County, UT",Beaver County,146900,95.7,49843,564,1063,101.8,6629,2908,05000US49001,4900199999,49001
